Income,DebtToIncomeRatio,UtilityTimeliness,SocialSentiment,GeolocationScore,Default
64148,0.73,1,0.57,0.6,0
44846,0.48,0,0.66,0.97,0
131361,0.5,0,0.92,0.47,0
42195,0.59,1,0.46,0.55,0
25606,0.29,1,0.81,0.92,0
23956,0.26,1,0.74,0.75,0
36555,0.57,1,0.38,0.73,0
110385,0.17,1,0.83,0.76,0
38690,0.42,1,0.36,0.55,0
78502,0.44,1,0.78,0.86,0
144586,0.37,1,0.77,0.7,1
68849,0.23,0,0.75,0.43,1
46347,0.35,1,0.48,0.51,1
118725,0.34,1,0.67,0.89,1
123844,0.45,0,0.8,0.61,1
111321,0.57,1,0.71,0.86,0
69056,0.78,1,0.82,0.8,0
83851,0.2,1,0.75,0.58,0
118234,0.71,1,0.48,0.48,1
101502,0.3,1,0.4,0.88,0
116633,0.51,1,0.71,0.79,0
101418,0.48,1,0.79,0.58,1
90211,0.49,0,0.39,0.71,0
61850,0.61,1,0.41,0.77,0
98545,0.37,1,0.31,0.4,0
47843,0.32,1,0.65,0.8,0
82320,0.7,0,0.65,0.79,0
49793,0.25,1,0.63,0.45,0
59516,0.23,1,0.51,0.87,0
124407,0.11,1,0.58,0.9,0
149045,0.25,1,0.8,0.57,1
37857,0.46,0,0.42,0.5,0
39627,0.48,1,0.43,0.81,0
81822,0.28,1,0.73,0.47,0
104101,0.15,1,0.86,0.91,0
111561,0.62,1,0.52,0.69,0
72248,0.63,1,0.91,0.95,0
75798,0.8,0,0.34,0.79,0
113368,0.73,1,0.38,0.57,1
64116,0.75,1,0.6,0.68,0
95318,0.66,0,0.77,0.72,0
124186,0.53,1,0.54,0.89,0
147119,0.19,1,0.66,0.92,1
107902,0.54,1,0.32,0.81,0
48557,0.14,0,0.6,0.58,1
91334,0.72,1,0.46,0.72,0
95163,0.44,1,0.64,0.48,0
126719,0.59,1,0.64,0.54,0
143099,0.14,1,0.79,0.58,0
98002,0.47,0,0.65,0.44,0
62614,0.31,1,0.7,0.93,0
32720,0.3,1,0.64,0.47,0
77608,0.37,1,0.94,0.82,0
127449,0.1,1,0.81,0.7,0
122828,0.43,1,0.79,0.9,0
146613,0.44,1,0.71,0.84,1
92095,0.7,1,0.64,0.86,0
125924,0.41,1,0.52,0.65,0
104694,0.35,1,0.81,0.9,0
116452,0.8,1,0.42,0.46,0
107593,0.5,1,0.32,0.67,1
55892,0.43,0,0.75,1.0,0
126975,0.45,1,0.39,0.97,0
97242,0.67,0,0.89,0.45,1
136041,0.34,1,0.8,0.74,0
146202,0.37,1,0.69,0.59,1
97606,0.63,0,0.5,0.84,0
143769,0.15,1,0.71,0.84,0
138542,0.71,1,0.61,0.4,0
126438,0.4,0,0.49,0.91,0
20924,0.51,1,0.91,0.53,1
71322,0.63,1,0.41,0.98,0
46478,0.29,1,0.79,0.94,1
91042,0.72,1,0.82,0.51,0
66418,0.79,0,0.92,0.78,0
82217,0.45,0,0.66,0.58,0
120699,0.76,1,0.65,0.46,0
110140,0.1,1,0.9,0.92,1
100846,0.73,1,0.82,0.51,0
93762,0.32,1,0.8,0.65,0
31781,0.32,1,0.81,0.95,0
25515,0.26,1,0.62,0.45,0
137358,0.32,1,0.33,0.73,0
56133,0.25,0,0.43,0.74,0
102508,0.73,0,0.72,0.86,1
117628,0.73,1,0.56,0.9,0
96946,0.17,1,0.69,0.65,0
105058,0.2,0,0.66,0.85,0
29095,0.7,1,0.59,0.95,0
108583,0.38,1,0.45,0.93,0
40470,0.22,0,0.77,0.7,0
63129,0.46,1,0.89,0.76,0
28531,0.39,0,0.8,0.8,0
57038,0.25,1,0.38,0.89,0
107939,0.6,0,0.65,0.7,1
62674,0.54,1,0.84,0.47,0
147572,0.17,0,0.68,0.63,0
114658,0.75,1,0.59,0.83,0
102476,0.49,1,0.48,0.77,0
49831,0.28,1,0.51,0.85,0
77174,0.24,1,0.46,0.7,0
31279,0.2,1,0.43,0.5,1
58220,0.4,0,0.68,0.47,0
80610,0.19,1,0.63,0.69,0
72719,0.39,1,0.78,0.52,1
144936,0.2,1,0.5,0.99,0
73051,0.56,1,0.6,0.52,0
92013,0.65,1,0.74,0.74,0
76652,0.48,1,0.93,0.4,0
85524,0.58,1,0.53,0.55,1
102936,0.76,1,0.49,0.56,1
26470,0.55,1,0.59,0.84,0
87598,0.35,1,0.77,0.7,0
61798,0.41,1,0.93,0.41,1
144517,0.7,1,0.65,0.63,0
73473,0.19,1,0.83,0.79,0
39880,0.33,1,0.6,0.78,0
120117,0.5,1,0.33,0.43,0
64439,0.57,1,0.88,0.96,0
140944,0.63,0,0.49,0.55,1
34308,0.32,0,0.39,0.93,0
111563,0.2,1,0.95,0.53,0
116256,0.77,1,0.53,0.74,0
55081,0.15,1,0.39,0.64,0
95242,0.17,1,0.5,0.75,0
70383,0.45,1,0.63,0.7,1
29837,0.67,1,0.36,0.4,0
124135,0.64,1,0.53,0.61,1
72151,0.76,0,0.73,0.41,0
138128,0.2,1,0.9,0.81,0
56824,0.36,1,0.56,0.91,0
53073,0.3,1,0.67,0.63,0
132651,0.7,1,0.71,0.71,0
117624,0.44,1,0.35,0.44,0
113648,0.12,0,0.52,0.63,0
46299,0.6,0,0.74,0.48,0
119993,0.37,0,0.78,0.44,0
78861,0.47,1,0.53,0.5,0
50063,0.73,0,0.3,0.92,0
89453,0.28,0,0.3,0.99,0
141768,0.27,1,0.65,0.93,1
143299,0.28,1,0.66,0.98,0
88472,0.34,1,0.66,0.84,0
122166,0.18,1,0.77,0.5,0
34506,0.59,1,0.9,0.74,0
114341,0.25,0,0.94,0.84,0
99854,0.75,1,0.76,0.71,0
133604,0.25,1,0.63,0.73,0
46026,0.28,1,0.39,0.75,0
47672,0.31,1,0.55,0.68,0
58417,0.64,1,0.67,0.57,0
72413,0.4,1,0.95,0.78,0
144044,0.67,1,0.38,0.43,0
85066,0.65,1,0.82,0.5,0
79213,0.75,1,0.95,0.96,0
70971,0.63,1,0.82,0.69,0
47281,0.14,1,0.8,0.89,0
133978,0.69,0,0.47,0.84,0
48091,0.76,1,0.3,0.59,0
70494,0.8,0,0.45,0.88,0
123864,0.19,1,0.81,0.45,0
133755,0.53,1,0.37,0.92,0
38610,0.24,1,0.49,0.81,0
21079,0.28,1,0.67,0.96,0
115386,0.62,1,0.68,0.94,0
66751,0.78,1,0.65,0.63,0
106126,0.52,1,0.94,0.91,0
75432,0.7,1,0.31,0.74,0
50951,0.11,0,0.62,0.49,0
100863,0.13,1,0.63,0.9,0
98291,0.52,1,0.49,0.94,0
145659,0.37,0,0.64,0.45,0
79872,0.72,1,0.74,0.96,0
27235,0.31,0,0.74,0.76,0
102733,0.4,1,0.36,0.42,1
82712,0.47,0,0.82,0.73,0
41473,0.29,1,0.9,0.88,1
87567,0.74,1,0.38,0.72,0
126818,0.43,1,0.57,0.82,0
145849,0.4,1,0.63,0.93,0
127399,0.69,1,0.39,0.92,0
144421,0.32,1,0.63,0.51,0
99823,0.67,1,0.43,0.66,0
124215,0.19,1,0.91,0.47,0
129999,0.23,0,0.59,0.76,1
52230,0.77,0,0.95,0.97,0
104573,0.69,1,0.33,0.51,0
112588,0.37,1,0.38,0.64,1
88876,0.55,0,0.59,0.97,1
60644,0.76,0,0.87,0.85,0
68664,0.25,1,0.66,0.44,1
65203,0.14,1,0.78,0.66,0
86677,0.48,1,0.58,0.99,1
45425,0.2,1,0.33,0.67,0
143246,0.23,0,0.72,0.78,0
104817,0.72,1,0.71,0.82,0
127585,0.11,1,0.35,0.8,0
105961,0.67,1,0.41,0.71,0
120342,0.46,1,0.61,0.48,1
145740,0.49,1,0.59,0.83,0
117649,0.57,1,0.79,0.96,1
89806,0.4,0,0.55,0.97,0
62814,0.18,0,0.73,0.76,0
90219,0.17,0,0.76,0.7,0
69646,0.63,1,0.72,0.6,0
59884,0.25,1,0.69,0.46,0
115345,0.12,1,0.82,0.93,1
146062,0.79,1,0.73,0.48,1
120088,0.79,1,0.84,0.57,0
138198,0.36,0,0.71,0.84,0
89322,0.12,0,0.4,0.82,0
41650,0.61,0,0.5,0.81,0
114242,0.68,1,0.51,0.85,0
29190,0.19,0,0.36,0.73,0
58196,0.19,1,0.75,0.49,0
59449,0.68,1,0.69,1.0,0
59661,0.75,0,0.68,0.94,0
49709,0.65,0,0.61,0.66,1
130965,0.24,1,0.65,0.72,0
100428,0.39,0,0.31,0.64,1
95179,0.52,0,0.36,0.78,0
29943,0.21,1,0.74,0.84,0
63240,0.25,1,0.47,0.54,0
65760,0.3,0,0.37,0.66,1
41042,0.46,1,0.51,0.78,0
141770,0.46,0,0.47,0.99,0
63894,0.67,1,0.32,0.59,0
26869,0.63,1,0.57,0.85,0
81078,0.74,1,0.32,0.61,0
76759,0.68,1,0.3,0.46,0
125973,0.28,1,0.82,0.86,0
64306,0.33,1,0.5,0.79,0
128369,0.45,0,0.67,0.71,0
75371,0.11,1,0.49,0.81,0
40918,0.73,1,0.9,0.93,1
48379,0.13,1,0.77,0.85,0
140667,0.33,1,0.54,0.91,1
128475,0.5,1,0.44,0.57,1
110810,0.46,0,0.39,0.88,0
103232,0.56,1,0.8,0.62,0
22962,0.47,0,0.59,0.41,1
33851,0.26,0,0.45,0.43,0
137626,0.24,0,0.9,0.84,0
65747,0.74,1,0.55,0.56,0
145180,0.28,0,0.65,0.58,1
72349,0.3,1,0.86,0.77,0
90832,0.39,1,0.84,0.84,0
76356,0.2,0,0.71,0.74,0
34745,0.46,0,0.88,0.82,0
25730,0.57,0,0.92,0.96,0
33921,0.65,1,0.91,0.91,0
118430,0.6,0,0.53,0.54,0
91138,0.2,1,0.56,0.94,0
103111,0.42,1,0.46,0.58,0
39023,0.13,1,0.84,0.8,0
65349,0.11,1,0.38,0.92,0
146796,0.41,1,0.53,0.77,0
101533,0.28,1,0.31,0.88,0
103286,0.58,1,0.69,0.96,0
61979,0.61,0,0.73,0.98,0
42837,0.73,1,0.46,0.65,1
34997,0.63,1,0.78,1.0,1
124975,0.13,0,0.55,0.56,0
108603,0.36,1,0.5,0.68,0
65039,0.29,1,0.92,0.86,1
147394,0.37,1,0.68,0.98,0
40923,0.21,1,0.46,0.43,0
28876,0.17,1,0.94,0.97,0
80973,0.46,0,0.55,1.0,0
22887,0.6,1,0.72,0.95,0
83723,0.59,0,0.77,0.47,0
62422,0.42,1,0.57,0.9,0
122390,0.47,1,0.65,0.78,0
71413,0.46,0,0.46,0.41,0
122484,0.58,1,0.6,0.99,0
22841,0.13,0,0.5,0.49,0
144647,0.6,0,0.66,0.64,0
48756,0.51,1,0.74,0.42,0
91576,0.24,0,0.7,0.59,0
138248,0.13,1,0.8,0.74,0
30304,0.18,0,0.33,0.96,0
50341,0.47,0,0.35,0.99,0
24758,0.63,0,0.43,0.65,1
37010,0.33,1,0.94,0.66,0
147039,0.37,0,0.82,0.5,0
80758,0.75,1,0.9,0.7,1
51658,0.25,1,0.48,0.96,0
69002,0.17,0,0.67,0.5,0
123318,0.34,0,0.66,0.56,0
21375,0.62,1,0.67,0.93,0
119485,0.54,1,0.77,0.78,0
42092,0.39,1,0.56,0.6,0
20490,0.78,1,0.74,0.89,0
23729,0.61,1,0.81,0.47,0
25974,0.14,1,0.49,0.92,1
138222,0.62,1,0.91,0.71,0
105216,0.12,0,0.64,0.85,1
103860,0.56,0,0.78,0.71,0
147288,0.25,1,0.77,0.55,0
116870,0.59,1,0.67,0.78,1
41398,0.32,0,0.51,0.49,0
54650,0.71,1,0.73,0.54,0
41292,0.34,1,0.36,0.73,0
121291,0.53,1,0.94,0.63,0
123889,0.3,0,0.42,0.85,0
23159,0.74,1,0.48,0.75,0
118162,0.65,0,0.92,0.63,0
82766,0.27,0,0.42,0.6,0
114887,0.76,0,0.41,0.95,0
122834,0.35,1,0.82,0.42,0
37065,0.56,1,0.46,0.81,0
41638,0.62,1,0.36,0.64,0
21073,0.12,1,0.45,0.63,0
66511,0.77,1,0.88,0.79,0
104307,0.34,0,0.48,0.91,1
145274,0.23,0,0.75,0.83,0
120997,0.7,1,0.56,0.8,1
127866,0.59,1,0.47,0.7,0
49320,0.16,1,0.39,0.68,1
89876,0.18,1,0.93,0.68,0
54924,0.6,1,0.64,0.49,1
101720,0.15,1,0.37,0.74,0
60734,0.74,1,0.43,0.59,1
88116,0.62,1,0.56,0.77,0
60025,0.33,1,0.65,0.72,0
114503,0.35,1,0.42,0.96,0
22159,0.45,1,0.48,0.66,0
68940,0.35,1,0.81,0.8,0
99436,0.65,1,0.57,0.76,0
96976,0.78,1,0.3,0.81,0
34678,0.51,1,0.34,0.56,0
81075,0.41,1,0.59,0.55,0
67204,0.26,1,0.34,0.74,0
32021,0.56,1,0.41,0.91,0
26772,0.58,1,0.77,0.83,0
87163,0.58,0,0.61,0.69,0
129968,0.12,1,0.61,0.55,0
93755,0.73,1,0.69,0.86,0
43464,0.34,1,0.81,0.96,1
71137,0.62,1,0.4,0.53,0
50232,0.63,1,0.41,0.88,0
81497,0.56,1,0.38,0.5,0
128017,0.38,0,0.91,0.94,0
94024,0.53,1,0.68,0.79,0
120485,0.13,1,0.36,0.51,0
129898,0.63,0,0.44,0.42,0
71448,0.17,1,0.77,0.82,0
125468,0.38,1,0.32,0.76,0
104517,0.17,1,0.77,0.77,0
20901,0.69,0,0.89,0.69,1
107980,0.49,0,0.34,0.77,0
127594,0.58,1,0.42,0.92,0
103597,0.58,0,0.3,0.97,0
22881,0.69,1,0.37,0.61,0
49863,0.19,1,0.7,0.69,0
131362,0.56,1,0.33,0.56,0
25622,0.5,0,0.58,0.65,0
142740,0.12,1,0.63,0.88,1
21378,0.24,1,0.89,0.65,1
103168,0.29,1,0.61,0.63,1
113847,0.15,0,0.39,0.91,0
91186,0.35,0,0.49,0.4,0
65201,0.12,1,0.74,0.91,0
140767,0.49,1,0.37,0.51,0
127760,0.25,1,0.45,0.56,0
79251,0.3,0,0.95,0.62,1
92572,0.74,1,0.3,0.93,0
59255,0.45,1,0.4,0.95,0
83212,0.29,0,0.85,0.8,0
70210,0.52,1,0.37,0.66,0
145629,0.24,1,0.32,0.71,0
136736,0.15,1,0.38,0.75,0
42499,0.11,1,0.75,0.97,0
122552,0.77,1,0.95,0.98,0
71628,0.61,1,0.68,0.91,0
81360,0.66,1,0.38,0.75,0
24603,0.79,1,0.42,0.63,0
113309,0.75,1,0.65,0.54,0
147466,0.62,1,0.77,0.72,1
105473,0.59,0,0.73,0.61,0
32632,0.34,1,0.67,0.44,0
50607,0.17,1,0.94,0.69,0
111873,0.5,0,0.43,0.74,1
85756,0.5,1,0.41,0.77,1
66994,0.77,0,0.86,0.44,0
83382,0.41,0,0.49,0.69,0
90354,0.58,0,0.52,0.79,0
76344,0.5,1,0.66,0.98,0
73775,0.22,1,0.55,0.42,0
27349,0.51,1,0.49,0.81,0
91154,0.48,1,0.9,0.44,0
47464,0.45,1,0.38,0.5,0
62624,0.46,1,0.56,0.5,1
141897,0.21,0,0.3,0.6,1
146866,0.42,1,0.82,0.9,1
57344,0.52,1,0.41,0.91,0
145857,0.44,0,0.8,0.62,0
103791,0.44,0,0.4,0.66,0
44299,0.15,1,0.57,0.53,0
67975,0.23,1,0.77,0.66,1
21462,0.32,0,0.48,0.56,0
140209,0.39,0,0.5,0.5,0
101441,0.52,0,0.73,0.5,0
110456,0.7,1,0.42,0.87,0
101788,0.21,1,0.92,0.47,0
126540,0.11,0,0.42,0.77,0
60581,0.41,0,0.79,0.5,0
120372,0.4,1,0.82,0.9,1
91289,0.49,0,0.54,0.56,1
125541,0.68,1,0.4,0.43,0
34175,0.66,0,0.41,0.67,1
141704,0.17,0,0.94,1.0,0
26191,0.75,1,0.77,0.89,1
103434,0.18,1,0.59,0.74,0
104518,0.54,1,0.47,0.51,1
100158,0.57,1,0.31,0.47,0
86537,0.58,1,0.74,0.9,1
135721,0.29,1,0.92,0.87,1
67645,0.33,1,0.37,0.68,1
128536,0.48,1,0.79,0.65,1
43283,0.24,0,0.4,0.85,0
143153,0.11,0,0.81,0.72,0
106971,0.49,0,0.54,0.64,0
112759,0.43,1,0.76,0.55,1
79123,0.56,1,0.9,0.47,0
122780,0.2,0,0.7,0.76,0
50024,0.69,1,0.9,0.9,0
69630,0.2,0,0.45,0.85,0
50734,0.72,1,0.94,0.82,1
20515,0.41,1,0.87,0.96,0
130782,0.48,1,0.37,0.64,0
86727,0.73,0,0.57,0.48,0
117800,0.31,1,0.9,0.46,1
129164,0.23,1,0.35,0.97,0
66216,0.41,1,0.59,0.75,1
91833,0.27,0,0.77,0.89,0
78755,0.47,0,0.32,0.72,0
47856,0.29,1,0.79,0.64,0
134959,0.71,1,0.53,0.52,0
93870,0.53,1,0.46,0.91,0
44162,0.1,1,0.67,0.44,0
26008,0.66,1,0.65,0.94,0
27987,0.33,1,0.87,0.52,1
82532,0.32,0,0.74,0.41,0
116502,0.37,0,0.57,0.46,0
23332,0.54,1,0.72,0.93,0
86323,0.41,0,0.79,0.44,0
58990,0.54,1,0.91,0.61,0
29873,0.2,1,0.76,0.55,0
102542,0.78,1,0.65,0.42,0
105761,0.61,1,0.54,0.72,0
56444,0.28,1,0.88,1.0,1
55340,0.61,0,0.82,0.91,0
125219,0.5,1,0.35,0.5,0
25033,0.18,1,0.75,0.93,0
93324,0.22,1,0.65,0.67,0
35689,0.13,0,0.37,0.56,0
129756,0.67,1,0.67,0.78,0
107134,0.49,1,0.43,0.53,0
123016,0.32,1,0.76,0.93,0
115239,0.19,0,0.48,0.77,0
20066,0.44,1,0.4,0.48,0
134159,0.47,1,0.35,0.74,1
65246,0.59,1,0.62,0.71,0
27533,0.78,1,0.43,0.68,0
100639,0.4,1,0.86,0.62,0
90152,0.38,1,0.3,0.68,0
131581,0.36,1,0.85,0.75,0
135828,0.68,1,0.64,0.84,0
79658,0.21,1,0.9,0.95,1
58498,0.34,1,0.43,0.43,0
129028,0.61,1,0.37,0.74,0
31772,0.11,1,0.71,0.85,0
109385,0.3,0,0.76,0.47,0
69036,0.55,0,0.54,0.95,0
78531,0.23,1,0.31,0.55,0
139159,0.31,0,0.56,0.9,0
32940,0.44,1,0.45,0.8,1
138027,0.4,1,0.53,0.74,0
36932,0.17,1,0.63,0.92,0
115305,0.76,0,0.76,0.98,1
76827,0.13,0,0.93,1.0,1
81431,0.62,1,0.39,0.81,0
44648,0.15,1,0.74,0.6,0
132947,0.43,1,0.45,0.92,0
52966,0.22,1,0.44,0.79,1
47777,0.2,0,0.71,0.59,0
144661,0.19,0,0.8,0.96,1
52567,0.42,1,0.94,0.85,0
135259,0.46,1,0.8,0.67,1
37174,0.19,1,0.4,0.67,0
62598,0.79,0,0.45,1.0,0
144711,0.28,0,0.79,0.62,0
79199,0.42,1,0.64,0.46,1
33798,0.25,1,0.49,0.72,1
85364,0.45,0,0.61,0.93,1
37558,0.63,1,0.89,0.75,0
81084,0.46,0,0.79,0.88,0
64237,0.3,1,0.59,0.43,1
85497,0.27,0,0.94,0.8,0
20178,0.63,1,0.82,0.45,0
136932,0.18,0,0.3,0.73,0
106006,0.36,0,0.37,0.7,0
37118,0.21,1,0.66,0.97,0
42616,0.28,1,0.53,0.48,0
20798,0.21,1,0.83,0.41,1
27601,0.72,0,0.88,0.48,1
45363,0.61,1,0.46,0.5,0
22795,0.49,1,0.8,0.55,0
117462,0.26,1,0.65,0.89,0
65264,0.46,0,0.55,0.63,0
122892,0.46,0,0.81,0.9,1
92833,0.51,1,0.67,0.56,0
149688,0.14,1,0.71,0.92,0
23084,0.78,1,0.34,0.4,0
115865,0.43,1,0.68,0.96,0
96646,0.75,1,0.5,0.85,0
20731,0.11,1,0.62,0.65,0
21129,0.27,1,0.44,0.75,1
48022,0.17,1,0.7,0.96,0
21605,0.64,0,0.4,0.75,1
97506,0.32,0,0.38,0.54,0
129241,0.69,0,0.42,0.74,0
64130,0.68,1,0.83,0.92,1
49265,0.57,1,0.32,0.99,0
52330,0.57,1,0.77,0.75,0
88469,0.59,1,0.34,0.49,0
35187,0.57,1,0.68,0.86,0
45791,0.37,0,0.8,1.0,0
110436,0.58,1,0.45,0.68,0
90610,0.73,1,0.43,0.63,0
132341,0.33,0,0.49,0.73,0
111962,0.76,0,0.75,0.5,0
59867,0.11,0,0.47,0.98,0
136178,0.34,1,0.63,0.9,0
20893,0.19,0,0.39,0.47,0
119694,0.19,1,0.6,0.97,0
39773,0.67,1,0.71,0.97,0
24239,0.74,1,0.35,0.59,0
40863,0.64,1,0.83,0.77,0
71415,0.78,1,0.91,0.47,0
88968,0.25,0,0.43,0.45,1
120675,0.2,0,0.79,0.7,0
80430,0.46,0,0.5,0.43,1
139000,0.68,1,0.74,0.92,0
21515,0.13,1,0.5,0.96,0
117206,0.8,1,0.86,0.44,0
134210,0.52,1,0.53,0.43,1
124630,0.79,0,0.85,0.53,0
34605,0.36,1,0.8,0.96,1
76240,0.42,0,0.43,0.86,0
25586,0.63,0,0.4,0.81,1
121221,0.65,1,0.81,0.87,0
140419,0.26,1,0.55,0.52,0
142374,0.75,0,0.92,0.55,0
134205,0.71,1,0.91,0.59,0
51186,0.11,1,0.75,0.76,1
46928,0.19,0,0.63,0.76,1
118264,0.45,0,0.43,0.53,0
103087,0.42,1,0.87,0.66,0
142990,0.6,1,0.35,0.81,0
107029,0.16,1,0.54,0.59,0
40711,0.55,0,0.51,0.45,0
74962,0.53,1,0.92,0.52,1
40039,0.26,1,0.38,0.5,0
56561,0.48,1,0.88,0.78,0
95483,0.26,0,0.6,0.44,0
117871,0.2,1,0.33,0.93,0
101395,0.5,1,0.77,0.45,1
108658,0.78,1,0.37,0.76,1
21577,0.27,1,0.45,0.96,0
127792,0.35,1,0.82,0.44,1
48350,0.28,1,0.4,0.63,0
136908,0.29,1,0.51,0.6,0
127468,0.38,1,0.53,0.61,1
53798,0.59,1,0.68,0.76,0
117434,0.13,1,0.81,0.56,0
101417,0.77,1,0.45,0.42,1
30785,0.13,0,0.43,0.98,0
92227,0.72,1,0.44,0.85,0
138680,0.73,0,0.55,0.48,0
81957,0.47,1,0.65,0.67,1
85431,0.2,0,0.31,0.44,1
37297,0.5,1,0.81,0.42,0
91894,0.54,1,0.9,0.43,1
136869,0.7,0,0.85,0.85,0
83772,0.49,1,0.32,0.67,0
39581,0.39,0,0.64,0.91,0
75192,0.69,1,0.83,0.58,0
21462,0.79,1,0.52,0.87,0
148848,0.55,1,0.88,0.45,0
84173,0.71,1,0.88,0.78,0
35511,0.52,1,0.39,0.62,1
96106,0.58,1,0.62,0.57,0
68665,0.58,1,0.32,0.89,0
64414,0.59,1,0.48,0.43,0
101010,0.32,1,0.83,0.97,0
92573,0.5,0,0.93,0.87,1
113665,0.52,0,0.89,0.61,0
127803,0.32,0,0.33,0.99,1
139682,0.34,1,0.9,0.52,1
33386,0.63,1,0.83,0.64,1
144069,0.51,0,0.86,0.93,0
74460,0.2,0,0.89,1.0,1
26221,0.69,1,0.62,0.54,0
43474,0.72,0,0.44,0.85,1
126073,0.43,1,0.31,0.58,0
135375,0.25,1,0.32,0.86,0
132660,0.76,1,0.72,0.48,0
41045,0.72,0,0.52,0.6,0
111319,0.27,1,0.62,0.44,0
136582,0.17,1,0.39,0.7,0
125693,0.41,0,0.93,0.82,0
24922,0.57,1,0.38,0.63,0
131943,0.22,1,0.59,0.77,0
42706,0.46,0,0.59,0.74,0
62771,0.4,1,0.31,0.58,0
72335,0.72,0,0.73,0.69,0
118015,0.4,1,0.65,0.44,0
72949,0.47,1,0.62,0.68,0
90714,0.77,0,0.83,0.67,0
115558,0.31,0,0.46,0.42,1
35240,0.3,1,0.86,0.71,1
111756,0.66,1,0.86,0.84,1
122272,0.29,1,0.84,0.67,0
22716,0.68,1,0.52,0.79,0
36574,0.17,1,0.41,0.72,0
131815,0.18,0,0.61,0.87,1
103255,0.73,1,0.47,0.71,0
93717,0.48,1,0.33,0.6,0
131299,0.6,1,0.48,0.9,0
64066,0.26,0,0.6,0.44,0
135066,0.22,1,0.37,0.57,0
81826,0.68,1,0.91,0.75,0
40213,0.35,1,0.73,0.91,0
91916,0.42,1,0.39,0.44,0
86151,0.12,1,0.83,0.46,0
148518,0.37,0,0.9,0.57,0
137018,0.64,1,0.47,0.61,0
149024,0.67,0,0.39,0.91,0
70906,0.59,0,0.51,0.98,1
20463,0.58,1,0.84,0.41,0
51973,0.45,1,0.41,0.41,1
94694,0.48,1,0.81,0.92,0
40651,0.62,1,0.77,0.48,1
88694,0.27,1,0.72,0.6,0
40008,0.26,1,0.58,0.57,0
131738,0.76,0,0.54,0.57,0
90474,0.12,1,0.36,0.6,0
58185,0.2,0,0.53,0.6,0
107924,0.5,1,0.69,0.77,0
94417,0.62,1,0.88,0.78,0
145502,0.48,0,0.84,0.71,0
91139,0.35,0,0.32,0.92,0
54980,0.78,1,0.39,0.91,1
42504,0.59,1,0.85,0.53,1
74970,0.68,1,0.91,0.73,0
36766,0.13,1,0.34,0.87,0
136944,0.27,1,0.76,0.92,0
113922,0.36,1,0.54,0.55,0
31695,0.23,1,0.54,0.7,0
37796,0.15,0,0.72,0.72,1
62543,0.26,1,0.83,0.82,1
34559,0.47,1,0.48,0.6,0
124450,0.59,1,0.76,0.58,1
53139,0.64,1,0.71,0.82,0
140494,0.13,1,0.64,0.64,0
123869,0.4,0,0.69,0.4,0
28802,0.19,1,0.31,0.96,0
93843,0.4,0,0.3,0.49,1
60205,0.4,0,0.66,0.49,1
118750,0.45,1,0.64,0.89,0
54159,0.72,1,0.35,0.6,1
31516,0.66,1,0.62,0.6,0
70492,0.55,0,0.79,0.77,0
49086,0.72,1,0.65,0.44,0
133758,0.57,0,0.64,0.54,1
50480,0.67,1,0.77,0.43,0
72091,0.49,1,0.41,0.57,1
148023,0.47,1,0.6,0.92,0
130195,0.61,1,0.4,0.95,0
67766,0.11,0,0.64,0.59,0
58737,0.58,1,0.68,0.51,0
29265,0.75,1,0.38,0.48,0
134165,0.6,1,0.35,0.64,0
139501,0.13,1,0.41,0.9,0
138257,0.36,1,0.68,0.91,0
90990,0.67,1,0.42,0.43,0
121454,0.77,1,0.48,0.53,0
111717,0.36,1,0.76,0.52,0
35386,0.69,0,0.46,0.9,1
124718,0.7,0,0.56,0.67,0
57425,0.19,0,0.9,0.62,1
141635,0.69,1,0.84,0.97,0
63254,0.33,0,0.47,0.96,0
109863,0.52,0,0.69,0.66,0
138350,0.48,1,0.73,0.48,0
73634,0.56,1,0.89,0.5,0
106717,0.62,1,0.66,0.47,1
67662,0.41,1,0.66,0.81,0
106988,0.72,0,0.88,0.73,0
123784,0.67,1,0.34,0.73,0
126337,0.65,0,0.71,0.46,0
119287,0.42,1,0.57,0.88,0
107527,0.13,0,0.89,0.72,1
126847,0.44,1,0.92,0.45,0
95452,0.73,0,0.41,0.85,1
30143,0.23,1,0.48,0.99,0
111391,0.79,0,0.48,0.66,0
35581,0.67,0,0.37,0.47,1
87443,0.6,1,0.61,0.46,1
49424,0.57,0,0.63,0.42,1
108844,0.51,1,0.67,0.86,0
61984,0.6,1,0.73,0.82,0
61505,0.4,1,0.34,0.75,0
132061,0.69,1,0.7,0.86,0
122478,0.59,1,0.89,1.0,0
82699,0.64,1,0.6,0.64,1
46957,0.65,1,0.37,0.82,0
45464,0.16,0,0.36,0.63,1
134012,0.14,0,0.48,0.61,1
43649,0.66,0,0.79,0.91,0
62065,0.28,1,0.47,0.74,0
112661,0.51,1,0.83,0.47,0
54758,0.41,1,0.83,0.64,0
25596,0.12,1,0.6,0.88,0
36374,0.13,1,0.5,0.96,0
138686,0.68,1,0.69,0.77,0
23775,0.53,1,0.83,0.64,0
47388,0.47,1,0.34,0.55,0
143800,0.76,1,0.92,0.65,0
41029,0.22,0,0.72,0.74,0
103981,0.28,1,0.56,0.4,0
73639,0.63,1,0.63,0.56,0
